article,true_label,predicted_label(Chat_gpt),Soft_score,Hard_score
"US FDA says India-made eye drop linked to some infections, blindness and one death | India News, The Indian Express. The US agency said it was collaborating with the Centers for Disease Control and Prevention and state and local health departments to investigate a multistate outbreak involving a rare, extensively drug-resistant bacteria.","[{'Disease': 'Eye drop', 'Location': '', 'Incident (case or death)': 'death', 'Incident Type (new or total)': '', 'Number': '1'}, {'Disease': 'Eye drop', 'Location': '', 'Incident (case or death)': 'case', 'Incident Type (new or total)': '', 'Number': ''}]","[{""Disease"": ""Infections, Blindness"", ""Location"": ""US"", ""Incident"": ""case"", ""Incident_Type"": ""new"", ""Number"": ""unknown""},{""Disease"": ""Infections, Blindness"", ""Location"": ""US"", ""Incident"": ""death"", ""Incident_Type"": ""new"", ""Number"": ""1""}]",0.6000000000000001,0
"Two killed, 20 injured in road mishap in Ganjam- The New Indian Express. On being informed, police reached the spot and rushed the injured passengers to Patrapur community health center (CHC).",[],[],1.0,1
"India News | 21 Held After Clash in Greater Noida on Holi | LatestLY . Get latest articles and stories on India at LatestLY.   Twenty-one people were taken in custody following a clash in Greater Noida while a child in Noida was detained after he wounded another teenager during celebrations as Police Commissioner Laxmi Singh got on the ground on Wednesday to oversee security arrangements on Holi and Shab-e-Barat, officials said.   India News | 21 Held After Clash in Greater Noida on Holi.",[],[],1.0,1
"Kerala bird flu kills over 6,000 birds - Bharat Times . -","[{'Disease': 'Bird flu', 'Location': 'Kerala', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'total', 'Number': '6000'}]","[{""Disease"": ""bird flu"", ""Location"": ""Kerala"", ""Incident"": ""death"", ""Incident_Type"": ""total"", ""Number"": 6000}]",1.0,1
"H3N2 Influenza: Maharashtra reports 2 deaths, Nagpur 1& Ahmednagar 1 - The Live Nagpur. Amid rising cases of H3N2 influenza, at least two people died in Maharashtra due to the…","[{'Disease': 'H3N2 Influenza', 'Location': 'Maharashtra', 'Incident (case or death)': 'death', 'Incident Type (new or total)': '', 'Number': '2'}, {'Disease': 'H3N2 Influenza', 'Location': 'Nagpur', 'Incident (case or death)': 'death', 'Incident Type (new or total)': '', 'Number': '1'}, {'Disease': 'H3N2 Influenza', 'Location': 'Ahmednagar', 'Incident (case or death)': 'death', 'Incident Type (new or total)': '', 'Number': '1'}]","[
  {""Disease"": ""H3N2 Influenza"", ""Location"": ""Maharashtra"", ""Incident"": ""death"", ""Incident_Type"": ""total"", ""Number"": 2},
  {""Disease"": ""H3N2 Influenza"", ""Location"": ""Nagpur"", ""Incident"": ""death"", ""Incident_Type"": ""new"", ""Number"": 1},
  {""Disease"": ""H3N2 Influenza"", ""Location"": ""Ahmednagar"", ""Incident"": ""death"", ""Incident_Type"": ""new"", ""Number"": 1}
]",2.4000000000000004,0
"3 dead after inhaling toxic gas in Mangaluru | Deccan Herald . Three youth were killed after they reportedly inhaled toxic gas at a fish processing centre in Mangaluru Special Economic Zone (MSEZ) on city""s outskirts on Sunday night.  The dead youth were identified as Samirulla Islam, Ummar Farooq and Nizamuddin Saaz from West Bengal.  Five others including Mirajulla Islam, Sarafat Ali, Azan Ali, Karibulla, Afthal Mallik who also fell sick after inhaling toxic gas were shifted to a private hospital. ",[],[],1.0,1
"COVID in India: 5676 new corona cases in the country, 14 deaths in the last 24 hours, number of active cases crossed 37 thousand  . For the third day in a row, fewer than 6,000 Covid-19 cases have been reported in India. According to the statistics released by the Union Health Ministry, 5676 corona cases were reported on Tuesday. At the same time, the number of active cases has crossed 37 thousand. ","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '5676'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '14'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '37000'}]","[
  {
    ""Disease"": ""COVID"",
    ""Location"": ""India"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": 5676
  },
  {
    ""Disease"": ""COVID"",
    ""Location"": ""India"",
    ""Incident"": ""death"",
    ""Incident_Type"": ""new"",
    ""Number"": 14
  },
  {
    ""Disease"": ""COVID"",
    ""Location"": ""India"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""total"",
    ""Number"": 37000
  }
]",2.4000000000000004,0
"Telangana Corona News : Big Relief for Telangana.. Decrease in Daily Corona Cases - 10TV Telugu . Till date 8 lakh 31 thousand 874 Covid positive cases have been registered in the state.. 8 lakh 25 thousand 091 people have recovered. The number of corona active cases in the state has reduced to 2,672.","[{'Disease': 'Corona', 'Location': 'Telangana', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '2672'}]","[
{""Disease"": ""Corona"", ""Location"": ""Telangana"", ""Incident"": ""case"", ""Incident_Type"": ""total"", ""Number"": 831874},
{""Disease"": ""Corona"", ""Location"": ""Telangana"", ""Incident"": ""recovery"", ""Incident_Type"": ""total"", ""Number"": 825091},
{""Disease"":""Corona"",""Location"":""Telangana"",""Incident"":""case"",""Incident_Type"":""active"",""Number"":2672}
]",0.8,0
"India Corona | 170 people are Covid positive in the country.. one died..! . The spread of corona virus in the country continues steadily. In the last 24 hours, 85,282 people have been tested. This brings the total number of cases to 4,46,80,094. Currently 2,371 cases are active in the country. Yesterday, one person died due to the epidemic. The total number of deaths reached 5,30,721.","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '170'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '1'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '44680094'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'total', 'Number': '530721'}]","[
  {
    ""Disease"": ""Covid"",
    ""Location"": ""India"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": 170
  },
  {
    ""Disease"": ""Covid"",
    ""Location"": ""India"",
    ""Incident"": ""death"",
    ""Incident_Type"": ""new"",
    ""Number"": 1
  }, 
  {
    ""Disease"": ""Covid"",
    ""Location"": ""India"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""total"",
    ""Number"": 44680094
  },
  {
    ""Disease"": ""Covid"",
    ""Location"": ""India"",
    ""Incident"": ""death"",
    ""Incident_Type"": ""total"",
    ""Number"": 530721
  },
  {
    ""Disease"": ""Covid"",
    ""Location"": ""India"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""active"",
    ""Number"": 2371
  }
]",3.2,0
"Panipuri: Don't Eat Panipuri During Monsoon: Telangana DH . Typhoid cases are increasing due to eating Panipuri. All typhoid cases are Panipuri cases. 2,752 typhoid cases have been reported in Telangana this month alone. 6 thousand people were affected by diseases due to mosquitoes and water pollution","[{'Disease': 'Typhoid', 'Location': 'Telangana', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '2752'}]","[
{
'Disease': 'Typhoid',
'Location': 'Telangana',
'Incident': 'case',
'Incident_Type': 'total',
'Number': 2752
},
{
'Disease': 'Mosquito-borne diseases',
'Location': 'Telangana',
'Incident': 'case',
'Incident_Type': 'total',
'Number': 6000
}
]",0.8,0
West Godavari: Fire in Fertilizers Factory.. Six people survived. A fire broke out in a fertilizer factory in Tadepalli Gudem of West Godavari district. Six workers survived the accident. One person seems to have died.,[],[],1.0,1
"Corona cases are increasing day by day - Telugu Bullet. India reported 201 new cases of Covid-19 and one death in the last 24 hours, the Union Health Ministry said on Saturday. With the latest deaths, the virus","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '201'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '1'}]","[{'Disease': 'Covid-19', 'Location': 'India', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 201}, {'Disease': 'Covid-19', 'Location': 'India', 'Incident': 'death', 'Incident_Type': 'new', 'Number': 1}]",1.6,0
"18,840 new positive cases in the country. New Delhi: The outbreak of Corona virus continues throughout the country. In the last 24 hours, 18,840 new positive cases have been registered and 43 people have died, the Union Health Department has revealed. Another 16,104 people have recovered from Corona. The number of active cases has reached 1,25,028. Daily positivity rate is 4.14 percent. So far 198 crore vaccine doses have been distributed","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '18840'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '43'}]","[
  {
    ""Disease"": ""Corona virus"",
    ""Location"": ""the country"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": 18840
  },
  {
    ""Disease"": ""Corona virus"",
    ""Location"": ""the country"",
    ""Incident"": ""death"",
    ""Incident_Type"": ""new"",
    ""Number"": 43
  },
  {
    ""Disease"": ""Corona virus"",
    ""Location"": ""the country"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""recovered"",
    ""Number"": 16104
  },
  {
    ""Disease"": ""Corona virus"",
    ""Location"": ""the country"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""active"",
    ""Number"": 125028
  },
  {
    ""Disease"": ""Corona virus"",
    ""Location"": ""the country"",
    ""Incident"": ""vaccine doses"",
    ""Incident_Type"": ""total"",
    ""Number"": 19800000000
  }
]",1.6,0
"Two families.. Five suicides.. Tragedy in Bangalore. There is tragedy in Karnataka. Five people belonging to two different families committed suicide. Unable to bear the dowry harassment of her in-laws, a woman committed suicide along with her one-and-a-half-year-old child.",[],[],1.0,1
"Guvwala Cheruvu Ghat is a mystery about the dead. Prabha News. Cuddapah - Crime, Prabha News: There is no suspicion behind the three dead bodies found in Guvvalacheruvu, they just died due to illness after drinking contaminated water, the district SP said that they were dumped there by their relatives.",[],"[{'Disease': 'illness from contaminated water', 'Location': 'Guvvalacheruvu', 'Incident': 'death', 'Incident_Type': 'total', 'Number': '3'}]",0.0,0
Corona cases are not decreasing in Telangana. 484 people got infected with corona virus in a single day. No deaths occurred,"[{'Disease': 'Corona', 'Location': 'Telangana', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '484'}]","[{'Disease': 'Corona', 'Location': 'Telangana', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 484}]",1.0,1
"kashmir earthquake, Earthquake two consecutive earthquakes within an hour. Earthquakes have been causing concern in Jammu and Kashmir region since last three days. Even though the intensity is low, the people are scared by the series of tremors. Recently, on Wednesday night too, two earthquakes occurred within an hour. Jammu and Kashmir also experienced six earthquakes on Tuesday. There was no loss of life or property due to this",[],"The given text does not provide information about any disease, hence no relevant events can be extracted according to the given criteria. As such, the result is an empty list [].",0.0,0
"Mocha Cyclone Effect: 145 people died.. Severe impact on 8 lakh people. Cyclone Mocha: India launched ""Operation Karuna"" to provide humanitarian aid to the people of Myanmar affected by Cyclone Mocha. Three ships with relief supplies have already arrived in Yangon. External Affairs Minister Jaishankar tweeted that India is extending a hand of friendship to the people of Myanmar affected by Cyclone Mocha. As part of Operation Karuna, three Indian Navy ships loaded with supplies have arrived in Yangon.",[],[],1.0,1
8th case of monkeypox in Delhi... Nigerian woman is positive. The number of monkeypox cases in the country has increased to 13. Out of this 8 cases have been registered in Delhi.,"[{'Disease': 'Monkeypox', 'Location': 'Delhi', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '1'}, {'Disease': 'Monkeypox', 'Location': 'Delhi', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '8'}, {'Disease': 'Monkeypox', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '13'}]","[{'Disease': 'monkeypox', 'Location': 'Delhi', 'Incident': 'case', 'Incident_Type': 'new', 'Number': '1'},
 {'Disease': 'monkeypox', 'Location': 'Delhi', 'Incident': 'case', 'Incident_Type': 'total', 'Number': '8'},
 {'Disease': 'monkeypox', 'Location': 'country', 'Incident': 'case', 'Incident_Type': 'total', 'Number': '13'}]",2.8,2
"There has been a huge increase in covid deaths in the country. Corona Cases In India: Corona cases are increasing day by day in the country. 2,483 new people have tested positive. Another 1399 people succumbed to the virus","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '2483'}]","[
  {
    ""Disease"": ""Covid"",
    ""Location"": ""India"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": 2483
  },
  {
    ""Disease"": ""Covid"",
    ""Location"": ""India"",
    ""Incident"": ""death"",
    ""Incident_Type"": ""new"",
    ""Number"": 1399
  }
]",0.8,0
