article,true_label,predicted_label(Chat_gpt),Soft_score,Hard_score
"Telangana Covid News Update: Active cases of Corona have crossed 400 in Telangana Telangana Reports New 39 Covid Cases. 28 positive cases have been reported in Hyderabad. At the same time, another 28 people recovered from Covid within one day. No new corona deaths have been recorded. - Telangana Covid News Update","[{'Disease': 'Corona', 'Location': 'Telangana', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '400'}, {'Disease': 'Corona', 'Location': 'Telangana', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '39'}, {'Disease': 'Corona', 'Location': 'Hyderabad', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '28'}]","[
    {
        ""Disease"": ""Covid"",
        ""Location"": ""Telangana"",
        ""Incident"": ""case"",
        ""Incident_Type"": ""total"",
        ""Number"": 400
    },
    {
        ""Disease"": ""Covid"",
        ""Location"": ""Telangana"",
        ""Incident"": ""case"",
        ""Incident_Type"": ""new"",
        ""Number"": 39
    },
    {
        ""Disease"": ""Covid"",
        ""Location"": ""Hyderabad"",
        ""Incident"": ""case"",
        ""Incident_Type"": ""new"",
        ""Number"": 28
    },
    {
        ""Disease"": ""Covid"",
        ""Location"": ""Telangana"",
        ""Incident"": ""case"",
        ""Incident_Type"": ""recovered"",
        ""Number"": 28
    }
]",2.2,0
Telangana Corona News : Relief for Telangana.. Reduced Corona cases.. Increased recoveries - 10TV Telugu. Till date 8 lakh 33 thousand 231 covid positive cases have been registered in the state.. 8 lakh 26 thousand 704 people have recovered. The number of corona active cases in the state has reduced to 2 thousand 416.,"[{'Disease': 'Corona', 'Location': 'Telangana', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '2416'}]","[{'Disease': 'Corona', 'Location': 'Telangana', 'Incident': 'case', 'Incident_Type': 'total', 'Number': 833231},
 {'Disease': 'Corona', 'Location': 'Telangana', 'Incident': 'recovery', 'Incident_Type': 'total', 'Number': 826704},
 {'Disease': 'Corona', 'Location': 'Telangana', 'Incident': 'case', 'Incident_Type': 'active', 'Number': 2416}]",0.8,0
"How many HIV cases were registered during the lockdown period? . New Delhi: More than 85,000 cases of HIV have been reported due to unprotected sex during the lockdown imposed by the central government last year to control the corona virus in the country. Maharashtra is at the top. Chandra Shekhar Gaur, an activist from Neemuch in Madhya Pradesh, sought the data through the Right to Information Act (RTI). The National AIDS Control Organization said that 85,268 cases of AIDS were reported due to unsafe sex during the lockdown period between 2020-21.","[{'Disease': 'AIDS', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '85268'}]","[{
'Disease': 'HIV',
'Location': 'New Delhi',
'Incident': 'case',
'Incident_Type': 'new',
'Number': 85000
},
{
'Disease': 'HIV',
'Location': 'Maharashtra',
'Incident': 'case',
'Incident_Type': 'new',
'Number': 'Unknown'
}]",0.4,0
"2,568 new corona positive cases in the country. New Delhi: Corona virus continues to spread in the country. The Central Health Department has revealed that 2,568 new positive cases have been registered in the last 24 hours. 20 people are said to have died. It said that 2,911 more people have recovered from the Corona epidemic. Currently 19,137 cases are active across the country. The Corona recovery rate in the country is 98.74 percent. Till now 189.41 crore corona vaccine doses have been administered across the country […]","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '2568'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '20'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '19137'}]","[
  {
    'Disease': 'Corona',
    'Location': 'New Delhi',
    'Incident': 'case',
    'Incident_Type': 'new',
    'Number': 2568
  },
  {
    'Disease': 'Corona',
    'Location': 'New Delhi',
    'Incident': 'death',
    'Incident_Type': 'new',
    'Number': 20
  },
  {
    'Disease': 'Corona',
    'Location': 'New Delhi',
    'Incident': 'recovery',
    'Incident_Type': 'new',
    'Number': 2911
  },
  {
    'Disease': 'Corona',
    'Location': 'New Delhi',
    'Incident': 'case',
    'Incident_Type': 'active',
    'Number': 19137
  },
  {
    'Disease': 'Corona',
    'Location': 'New Delhi',
    'Incident': 'vaccination',
    'Incident_Type': 'total',
    'Number': 18941000000
  }
]",2.2,0
"4,272 fresh covid infections in country, 27 deaths - Telugu Bullet . India reported 4,272 fresh Covid infections in the last 24 hours on Thursday, compared to 3,615 the day before, according to Union Health Ministry data.","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '4272'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '27'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '3615'}]","[
  {
    ""Disease"": ""covid"",
    ""Location"": ""India"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": 4272
  },
  {
    ""Disease"": ""covid"",
    ""Location"": ""India"",
    ""Incident"": ""death"",
    ""Incident_Type"": ""new"",
    ""Number"": 27
  }
]",1.6,0
"Omicron Subvariant XBB 1.5: New dangerous corona variant entered in India, chance to spread 120 times faster, first Omicron Subvariant XBB.1.5 case registered in Gujarat.. | LatestLY Telugu . Omicron has launched a new sub variant XBB.1.5 in India. According to information from the Indian SARS Cov-2 Genomics Consortium (INSACOG), the Omicron, XBB.1.5 sub-variant invaded India in December itself. ","[{'Disease': 'Omicron Subvariant XBB 1.5', 'Location': 'Gujarat', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '1'}]","[{'Disease': 'Omicron Subvariant XBB 1.5', 'Location': 'India', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 'first'},
 {'Disease': 'Omicron Subvariant XBB 1.5', 'Location': 'Gujarat', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 'first'}]",0.8,0
"More than 100,000 actionable cases Prajasakti. New Delhi: Corona cases in the country are being recorded up and down. New cases crossed 18 thousand on Thursday, which was 14 thousand the previous day. According to the statistics released by the Union Health Ministry, on Wednesday, 4.52 lakh people were tested for Covid-19 and 18,819 new cases were reported. 4 thousand more than the previous day. Another 39 people died. As a result, 4.34 crore people have been affected by Corona since the start of Corona, while 5,25,116 people have succumbed to Corona. Currently active cases have reached 1,04,555.","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '18819'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '39'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'total', 'Number': '525116'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '104555'}]","[{'Disease': 'Corona', 'Location': 'New Delhi', 'Incident': 'case', 'Incident_Type': 'new', 'Number': 18819},
 {'Disease': 'Corona', 'Location': 'New Delhi', 'Incident': 'death', 'Incident_Type': 'new', 'Number': 39},
 {'Disease': 'Corona', 'Location': 'New Delhi', 'Incident': 'case', 'Incident_Type': 'total', 'Number': 43400000},
 {'Disease': 'Corona', 'Location': 'New Delhi', 'Incident': 'death', 'Incident_Type': 'total', 'Number': 525116},
 {'Disease': 'Corona', 'Location': 'New Delhi', 'Incident': 'case', 'Incident_Type': 'active', 'Number': 104555}]",3.0000000000000004,0
Health alert: A series of attacks by Muslims.. African swine fever confirmed in Punjab.. Government has given early warning.. | African swine flu after many samples positive Punjab Telugu News | TV9 Telugu. A large number of pigs have died due to swine flu in Punjab. 16 people have also been infected in Indore in Madhya Pradesh. Haryana has also announced an alert. Health experts advise not to travel without a mask even in Delhi.,"[{'Disease': 'Swine Flu', 'Location': 'Madhya Pradesh', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '16'}]","[ 
   {
      ""Disease"": ""African swine fever"",
      ""Location"": ""Punjab"",
      ""Incident"": ""death"",
      ""Incident_Type"": ""new"",
      ""Number"": ""unknown""
   },
   {
      ""Disease"": ""Swine flu"",
      ""Location"": ""Punjab"",
      ""Incident"": ""death"",
      ""Incident_Type"": ""new"",
      ""Number"": ""unknown""
   },
   {
      ""Disease"": ""Swine flu"",
      ""Location"": ""Indore, Madhya Pradesh"",
      ""Incident"": ""case"",
      ""Incident_Type"": ""new"",
      ""Number"": 16
   },
   {
      ""Disease"": ""unknown"",
      ""Location"": ""Haryana"",
      ""Incident"": ""unknown"",
      ""Incident_Type"": ""unknown"",
      ""Number"": ""unknown""
   }
]",1.0,1
"H3N2 Virus Scare: New Flu Danger Bells, Two Dead in Karnataka, Haryana with Influenza Virus, Around 90 H3N2 Influenza Cases, Eight H1N1 Cases in the Country | 📰 LatestLY Telugu . The country, which is recovering from the coronavirus, is shaking with the spread of the latest influenza virus. In the last two or three months, these flu cases have increased tremendously in the country. Deaths have also occurred due to influenza virus infection recently. ","[{'Disease': 'H3N2 Virus ', 'Location': 'Karnataka', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '2'}, {'Disease': 'H3N2 Virus ', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '90'}, {'Disease': 'H1N1 Virus ', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '8'}]","[
  {
    ""Disease"": ""H3N2 Influenza"",
    ""Location"": ""Karnataka, Haryana"",
    ""Incident"": ""death"",
    ""Incident_Type"": ""new"",
    ""Number"": 2
  },
  {
    ""Disease"": ""H3N2 Influenza"",
    ""Location"": ""India"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""total"",
    ""Number"": 90
  },
  {
    ""Disease"": ""H1N1"",
    ""Location"": ""India"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""total"",
    ""Number"": 8
  }
]",2.6,1
"Telangana: Corona cases have suddenly increased in Telangana.. They should not come out unless it is urgent | Telangana sounds high alert after virus surge 403 New Cases Reported in Telangana last 24 hours 21 June 2022 | TV9 Telugu. Corona cases have increased massively in Telangana. The health department said in a bulletin that the number of active cases in the state has reached 2,375. G","[{'Disease': 'Corona', 'Location': 'Telangana', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '403'}, {'Disease': 'Corona', 'Location': 'Telangana', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '2375'}]","[{""Disease"":""Corona"", ""Location"":""Telangana"", ""Incident"":""case"", ""Incident_Type"":""new"", ""Number"":403}, {""Disease"":""Corona"", ""Location"":""Telangana"", ""Incident"":""case"", ""Incident_Type"":""total"", ""Number"":2375}]",1.8,1
"3,720 new cases in the country.. Recovery rate is 98.73 percent - India Records 3,720 Covid Cases In 24 Hours, Positivity Rate 2.47% | Webdunia Telugu. 3,720 new cases were reported in India. With this, the number of corona cases is 40,177. According to the latest data... the death toll due to Corona virus has increased to 5,31,584. The number of people who have recovered from the disease has increased to 4,43,84,955. The case fatality rate was recorded at 1.18 percent. Active cases now account for 0.09 percent of all infections. ","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '3720'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '40177'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'total', 'Number': '531584'}]","[{
'Disease': 'Covid',
'Location': 'India',
'Incident': 'case',
'Incident_Type': 'new',
'Number': 3720
},
{
'Disease': 'Covid',
'Location': 'India',
'Incident': 'case',
'Incident_Type': 'total',
'Number': 40177
},
{
'Disease': 'Covid',
'Location': 'India',
'Incident': 'death',
'Incident_Type': 'total',
'Number': 531584
},
{
'Disease': 'Covid',
'Location': 'India',
'Incident': 'recovery',
'Incident_Type': 'total',
'Number': 44384955
}]",2.4000000000000004,0
"covid 19 cases in hyderabad today: Corona danger bells.. 40 percent increased cases.. This is the highest since March! - 7240 new covid 19 cases reported in India in last 24 hours, highest since March | Samayam Telugu. Corona cases are increasing rapidly in India. More than 40 percent cases were reported for the second consecutive day. In the last 24 hours, 7240 Covid cases were registered and 8 people lost their lives. More than 2 thousand cases of Covid have been reported in Maharashtra alone. 1765 new cases have been detected in Mumbai city. Corona cases are also increasing in Telangana. Corona cases are increasing by 20-30 percent in Hyderabad city compared to last 15 days.","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '7240'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'death', 'Incident Type (new or total)': 'new', 'Number': '8'}, {'Disease': 'Corona', 'Location': 'Maharashtra', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '2000'}, {'Disease': 'Corona', 'Location': 'Mumbai', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '1765'}]","[
{ ""Disease"":""Covid-19"", ""Location"":""India"", ""Incident"":""case"", ""Incident_Type"":""new"", ""Number"":7240 },
{ ""Disease"":""Covid-19"", ""Location"":""India"", ""Incident"":""death"", ""Incident_Type"":""new"", ""Number"":8 },
{ ""Disease"":""Covid-19"", ""Location"":""Maharashtra"", ""Incident"":""case"", ""Incident_Type"":""new"", ""Number"":2000 },
{ ""Disease"":""Covid-19"", ""Location"":""Mumbai"", ""Incident"":""case"", ""Incident_Type"":""new"", ""Number"":1765 },
{ ""Disease"":""Covid-19"", ""Location"":""Telangana"", ""Incident"":""case"", ""Incident_Type"":""new"", ""Number"":20-30 }
]",1.4,0
"covid cases: more than 10 thousand corona active cases in the country | Prajasakti. New Delhi: Corona cases are increasing day by day in the country. Union Health Ministry on Monday revealed that 1,805 new corona cases have been registered in the last 24 hours. The number of active cases has crossed the 10,000 mark and the maximum number of active cases has been registered after 134 days, the health department has revealed. The Union Health Ministry said at 8 am on Monday that there are currently 10,300 active cases across the country. The daily positivity rate is 3.19 percent.","[{'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'new', 'Number': '1805'}, {'Disease': 'Corona', 'Location': 'India', 'Incident (case or death)': 'case', 'Incident Type (new or total)': 'total', 'Number': '10300'}]","[
  {
    ""Disease"": ""Corona"",
    ""Location"": ""New Delhi"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""new"",
    ""Number"": 1805
  },
  {
    ""Disease"": ""Corona"",
    ""Location"": ""country"",
    ""Incident"": ""case"",
    ""Incident_Type"": ""active"",
    ""Number"": 10300
  }
]",1.4,0
